@relation HAB_1_0

@attribute date {1994-05-17,1994-06-06,1994-06-13,1994-06-21,1994-06-28,1994-07-07,1994-07-14,1994-07-28,1994-08-08,1994-08-24,1994-09-07,1994-09-21,1994-11-22,1995-06-01,1995-06-27,1995-07-11,1995-07-26,1995-08-10,1995-08-22,1995-09-13,1995-10-03,1995-10-18,1995-11-23,1996-05-14,1996-06-11,1996-06-28,1996-07-09,1996-07-23,1996-08-05,1996-09-05,1996-09-24,1996-10-10,1996-10-22,1996-10-25,1996-11-21,1997-04-23,1997-05-14,1997-06-12,1997-06-24,1997-07-08,1997-07-24,1997-08-05,1997-08-20,1997-09-04,1997-09-23,1997-10-06,1997-10-20,1997-11-04,1997-11-25,1998-04-22,1998-05-11,1998-05-26,1998-06-10,1998-06-23,1998-07-06,1998-07-20,1998-08-04,1998-08-17,1998-09-01,1998-09-16,1998-10-02,1998-10-26,1999-05-20,1999-06-02,1999-06-15,1999-06-29,1999-07-14,1999-07-28,1999-08-09,1999-08-24,1999-09-01,1999-09-08,1999-09-15,1999-09-22,1999-09-29,1999-10-06,1999-10-13,1999-10-21,1999-10-28,1999-11-18,1999-11-19,2000-01-18,2000-02-04,2000-03-15,2000-04-12,2000-05-09,2000-05-23,2000-06-06,2000-06-20,2000-07-05,2000-07-20,2000-08-02,2000-08-16,2000-08-29,2000-09-12,2000-09-26,2000-10-10,2000-10-23,2000-11-07,2000-11-23,2000-12-12,2001-01-17,2001-02-13,2001-03-12,2001-04-18,2001-05-08,2001-05-21,2001-06-05,2001-06-19,2001-07-03,2001-07-17,2001-07-31,2001-08-14,2001-08-28,2001-09-11,2001-09-25,2001-10-09,2001-10-23,2001-11-06,2001-11-19,2002-01-16,2002-02-12,2002-03-12,2002-04-17,2002-05-07,2002-05-22,2002-06-04,2002-06-18,2002-07-02,2002-07-17,2002-07-30,2002-08-26,2002-09-10,2002-10-01,2002-10-15,2002-11-05,2002-11-27,2002-12-12,2003-01-29,2003-02-20,2003-03-19,2003-04-16,2003-05-19,2003-05-27,2003-06-11,2003-06-24,2003-07-25,2003-07-31,2003-08-20,2003-09-05,2003-09-17,2003-09-30,2003-10-20,2003-11-18,2003-12-15,2004-05-11,2004-05-26,2004-06-15,2004-06-30,2004-07-14,2004-07-28,2004-08-10,2004-08-25,2004-09-14,2004-09-29,2005-05-12,2005-05-27,2005-06-15,2005-06-27,2005-07-20,2005-08-05,2005-08-17,2005-08-31,2005-09-14,2005-09-27,2005-10-14,2005-10-28,2006-05-16,2006-06-14,2006-06-21,2006-06-28,2006-07-12,2006-07-19,2006-08-02,2006-08-08,2006-08-17,2006-08-23,2006-08-29,2006-09-06,2006-09-13,2006-09-22,2006-09-28,2006-10-04,2006-10-11,2006-10-18,2006-10-25,2006-11-08,2006-11-15,2006-11-29,2007-05-09,2007-05-30,2007-06-13,2007-06-27,2007-07-12,2007-07-25,2007-08-01,2007-08-08,2007-08-23,2007-08-29,2007-09-06,2007-09-12,2007-09-20,2007-09-25,2007-10-03,2007-10-17,2007-10-08,2007-10-25,2007-11-07,2007-11-20,2007-11-29,2008-01-21,2008-02-13,2008-03-12,2008-04-30,2008-05-19,2008-05-22,2008-06-11,2008-06-24,2008-07-09,2008-07-16,2008-07-30,2008-08-14,2008-08-27,2008-09-03,2008-09-10,2008-09-24,2008-09-30,2008-10-08,2008-10-15,2008-10-22,2008-11-03,2008-11-20,2008-12-03,2008-12-17,2008-12-18,2008-12-19,2009-01-13,2009-02-12,2009-03-17,2009-04-15,2009-05-13,2009-05-29,2009-06-03,2009-06-09,2009-06-18,2009-07-01,2009-07-15,2009-07-29,2009-08-12,2009-08-26,2009-09-02,2009-09-09,2009-09-16,2009-09-23,2009-09-30,2009-10-07,2009-10-13,2009-10-21,2009-10-27,2009-11-11,2009-11-24,2009-12-21,2010-01-13,2010-02-17,2010-03-17,2010-04-14,2010-04-28,2010-05-13,2010-05-26,2010-06-09,2010-06-15,2010-06-23,2010-07-07,2010-07-14,2010-07-20,2010-08-05,2010-08-18,2010-08-25,2010-09-07,2010-09-15,2010-09-21,2010-09-28,2010-10-21,2010-10-29,2010-11-10,2010-11-17,2010-12-10,2011-01-19,2011-02-16,2011-03-15,2011-04-01,2011-04-14,2011-05-03,2011-05-12,2011-05-31,2011-06-15,2011-06-29,2011-07-06,2011-07-13,2011-07-27,2011-08-03,2011-08-17,2011-08-30,2011-09-07,2011-09-14,2011-09-26,2011-10-05,2011-10-12,2011-10-28,2011-11-15,2011-11-30,2011-12-14,2012-01-18,2012-02-15,2012-03-14,2012-04-11,2012-04-26,2012-05-15,2012-05-30,2012-06-14,2012-06-27,2012-07-04,2012-07-18,2012-07-30,2012-08-07,2012-08-22,2012-08-29,2012-09-11,2012-09-21,2012-10-02,2012-10-10,2012-10-24,2012-11-06,2012-11-16,2012-11-26,2012-12-13,2012-12-19,2013-01-21,2013-02-19,2013-03-12,2013-04-04,2013-04-17,2013-05-07,2013-05-15,2013-05-21,2013-06-04,2013-06-18,2013-06-26,2013-07-10,2013-07-17,2013-07-31,2013-08-08,2013-08-26,2013-09-04,2013-09-18,2013-09-25,2013-10-09,2013-10-14,2013-10-30,2013-11-18,2013-11-28,2013-12-12,2014-01-16,2014-02-18,2014-03-18,2014-04-01,2014-04-22,2014-04-30,2014-05-15,2014-05-28,2014-06-10,2014-06-23,2014-07-07,2014-07-15,2014-07-22,2014-08-06,2014-08-20,2014-09-08,2014-09-17,2014-09-23,2014-09-30,2014-10-07,2014-10-23,2014-10-30,2014-11-13,2014-11-27,2014-12-11,2015-01-14,2015-02-19,2015-03-18,2015-04-02,2015-04-15,2015-04-29,2015-05-13,2015-05-26,2015-06-08,2015-06-22,2015-07-01,2015-07-15,2015-07-27,2015-08-04,2015-08-20,2015-09-01,2015-10-05,2015-10-20,2015-10-27,2015-11-04,2015-11-17,2015-11-25,2015-12-04,2015-12-15,2015-12-23,2016-01-19,2016-02-11,2016-03-21,2016-04-20,2016-05-03,2016-05-18,2016-05-27,2016-06-22,2016-07-01,2016-07-13,2016-07-27,2016-08-17,2016-08-31,2016-09-15,2016-09-27,2016-10-12,2016-10-19,2016-10-26,2016-11-09,2016-11-18,2016-11-30,2016-12-14,2017-01-23,2017-02-15,2017-03-14,2017-04-13,2017-04-24,2017-05-16,2017-05-31,2017-06-12,2017-06-28,2017-07-12,2017-07-25,2017-08-16,2017-08-25,2017-08-31,2017-09-13,2017-09-22,2017-10-02,2017-10-16,2017-10-27,2017-11-20,2017-12-04,2017-12-18,2018-01-16,2018-02-15,2018-03-14,2018-04-06,2018-04-23,2018-05-07,2018-05-16,2018-06-05,2018-06-18,2018-07-03,2018-07-18,2018-08-01,2018-08-21,2018-08-31,2018-09-17,2018-09-27,2018-10-05,2018-10-17,2018-10-26,2018-11-14,2018-12-03,2018-12-18,2019-01-15,2019-02-13,2019-03-14,2019-04-16,2019-04-30,2019-05-16,2019-05-28,2019-06-19,2019-06-26,2019-07-05,2019-07-17,2019-08-01,2019-08-20,2019-09-02,2019-09-17,2019-09-26,2019-10-09,2019-10-16,2019-10-28,2019-11-21,2019-12-05,2019-12-16,2020-01-15}
@attribute 'sampling station' {Seca,Strunjan,Debeli_rtic}
@attribute 'sampling depth' {integrated,0,10,2.5,0.5,6,1,14,12}
@attribute 'sampling method' {Niskin,bucket,'phytoplankton net','hose sampler'}
@attribute PSP numeric
@attribute DSP numeric
@attribute DSP_like numeric
@attribute ASP numeric
@attribute 'Dinophysis caudata' numeric
@attribute 'Dinophysis fortii' numeric
@attribute 'Phalacroma rotundatum' numeric
@attribute 'Dinophysis sacculus' numeric
@attribute 'Dinophysis tripos' numeric
@attribute lipophylic_toxins {poz,neg}

@data
2012-06-14,Seca,integrated,'hose sampler',30,30,0,0,10,0,10,10,0,neg
2012-06-14,Debeli_rtic,integrated,'hose sampler',100,0,10,0,0,0,0,0,0,neg
2012-06-27,Strunjan,integrated,'hose sampler',40,30,0,0,0,0,10,0,0,neg
2012-06-27,Seca,integrated,'hose sampler',80,30,190,0,0,0,20,10,0,neg
2012-06-27,Debeli_rtic,integrated,'hose sampler',140,60,10,0,20,0,20,0,0,neg
2012-07-04,Strunjan,integrated,'hose sampler',10,460,50,0,0,0,0,460,0,neg
2012-07-04,Seca,integrated,'hose sampler',20,320,200,533,0,0,0,320,0,neg
2012-07-04,Debeli_rtic,integrated,'hose sampler',10,160,60,400,60,0,40,60,0,neg
2012-07-18,Strunjan,integrated,'hose sampler',20,120,20,533,40,0,50,30,0,neg
2012-07-18,Seca,integrated,'hose sampler',10,50,30,1467,0,0,40,0,0,neg
2012-07-18,Debeli_rtic,integrated,'hose sampler',20,210,60,1867,130,0,70,10,0,neg
2012-07-30,Strunjan,integrated,'hose sampler',10,80,0,1467,60,0,10,10,0,neg
2012-07-30,Seca,integrated,'hose sampler',10,90,20,3500,70,0,10,10,0,neg
2012-07-30,Debeli_rtic,integrated,'hose sampler',120,80,10,5500,50,0,20,0,0,neg
2012-08-07,Strunjan,integrated,'hose sampler',0,30,10,1750,20,0,10,0,0,neg
2012-08-07,Seca,integrated,'hose sampler',135,20,0,250,10,0,10,0,0,neg
2012-08-07,Debeli_rtic,integrated,'hose sampler',10,120,0,3500,110,0,10,0,0,neg
2012-08-22,Strunjan,integrated,'hose sampler',0,20,10,1500,20,0,0,0,0,neg
2012-08-22,Seca,integrated,'hose sampler',0,0,0,5900,0,0,0,0,0,neg
2012-08-22,Debeli_rtic,integrated,'hose sampler',10,30,20,1300,20,0,10,0,0,neg
2012-08-29,Strunjan,integrated,'hose sampler',0,20,0,0,20,0,0,0,0,neg
2012-08-29,Seca,integrated,'hose sampler',0,60,40,0,10,10,40,0,0,neg
2012-08-29,Debeli_rtic,integrated,'hose sampler',20,40,0,800,30,0,0,0,0,neg
2012-09-11,Strunjan,integrated,'hose sampler',0,0,0,0,0,0,0,0,0,neg
2012-09-11,Seca,integrated,'hose sampler',10,0,0,400,0,0,0,0,0,neg
2012-09-11,Debeli_rtic,integrated,'hose sampler',20,10,0,0,0,0,10,0,0,neg
2012-09-21,Strunjan,integrated,'hose sampler',0,30,0,8300,0,10,10,0,0,neg
2012-09-21,Seca,integrated,'hose sampler',20,20,30,41400,0,20,0,0,0,neg
2012-09-21,Debeli_rtic,integrated,'hose sampler',40,40,30,1100,0,10,10,0,0,neg
2012-10-02,Strunjan,integrated,'hose sampler',10,50,70,3900,0,10,30,0,0,neg
2012-10-02,Seca,integrated,'hose sampler',40,20,70,8000,0,10,0,0,0,neg
2012-10-02,Debeli_rtic,integrated,'hose sampler',20,10,20,3500,0,10,0,0,0,neg
2012-10-10,Strunjan,integrated,'hose sampler',40,60,20,87600,0,0,50,0,0,neg
2012-10-10,Seca,integrated,'hose sampler',10,50,10,95400,10,0,30,10,0,neg
2012-10-10,Debeli_rtic,integrated,'hose sampler',0,50,20,2800,0,0,50,0,0,neg
2012-10-24,Strunjan,integrated,'hose sampler',0,90,10,222800,50,0,40,0,0,neg
2012-10-24,Seca,integrated,'hose sampler',100,50,80,52600,0,10,30,0,0,neg
2012-10-24,Debeli_rtic,integrated,'hose sampler',10,120,20,11400,10,50,20,0,10,neg
2012-11-06,Strunjan,integrated,'hose sampler',10,20,0,12300,0,0,0,0,10,neg
2012-11-06,Seca,integrated,'hose sampler',10,30,20,23400,0,0,0,0,20,neg
2012-11-06,Debeli_rtic,integrated,'hose sampler',0,90,0,8400,20,40,0,0,0,neg
2012-11-16,Strunjan,integrated,'hose sampler',0,30,0,1300,0,10,10,0,10,neg
2012-11-16,Seca,integrated,'hose sampler',0,10,0,600,0,10,0,0,0,neg
2012-11-16,Debeli_rtic,integrated,'hose sampler',10,20,20,1500,0,0,0,0,10,neg
2012-11-26,Strunjan,integrated,'hose sampler',0,40,0,1100,0,10,30,0,0,neg
2012-11-26,Seca,integrated,'hose sampler',0,20,0,0,0,0,10,0,10,neg
2012-11-26,Debeli_rtic,integrated,'hose sampler',0,10,10,100,0,0,0,0,10,neg
2012-12-13,Strunjan,integrated,'hose sampler',0,0,0,1000,0,0,0,0,0,neg
2012-12-13,Seca,integrated,'hose sampler',0,0,10,2800,0,0,0,0,0,?
2012-12-13,Debeli_rtic,integrated,'hose sampler',0,10,0,600,0,0,10,0,0,?
2012-12-19,Strunjan,integrated,'hose sampler',110,10,0,2000,0,0,0,0,10,?
2012-12-19,Seca,integrated,'hose sampler',300,0,0,7800,0,0,0,0,0,?
2012-12-19,Debeli_rtic,integrated,'hose sampler',0,20,10,3400,0,0,0,0,0,?
2013-01-21,Strunjan,integrated,'hose sampler',10,10,0,0,0,0,10,0,0,neg
2013-01-21,Seca,integrated,'hose sampler',10,0,0,200,0,0,0,0,0,?
2013-01-21,Debeli_rtic,integrated,'hose sampler',10,0,10,0,0,0,0,0,0,neg
2013-02-19,Strunjan,integrated,'hose sampler',10,0,0,0,0,0,0,0,0,neg
2013-02-19,Seca,integrated,'hose sampler',40,0,0,500,0,0,0,0,0,neg
2013-02-19,Debeli_rtic,integrated,'hose sampler',50,0,0,400,0,0,0,0,0,neg
2013-03-12,Strunjan,integrated,'hose sampler',30,20,0,0,0,0,20,0,0,neg
2013-03-12,Seca,integrated,'hose sampler',120,0,0,0,0,0,0,0,0,neg
2013-03-12,Debeli_rtic,integrated,'hose sampler',80,0,10,0,0,0,0,0,0,neg
2013-04-04,Strunjan,integrated,'hose sampler',0,0,10,400,0,0,0,0,0,neg
2013-04-04,Seca,integrated,'hose sampler',0,10,0,625,0,0,0,0,0,neg
2013-04-04,Debeli_rtic,integrated,'hose sampler',0,0,0,1000,0,0,0,0,0,neg
2013-04-17,Strunjan,integrated,'hose sampler',200,10,10,4600,0,0,0,10,0,neg
2013-04-17,Seca,integrated,'hose sampler',350,40,30,9200,0,0,0,30,0,neg
2013-04-17,Debeli_rtic,integrated,'hose sampler',70,0,0,5200,0,0,0,0,0,neg
2013-05-07,Strunjan,integrated,'hose sampler',310,10,0,5800,0,0,10,0,0,neg
2013-05-07,Seca,integrated,'hose sampler',180,10,0,7800,0,0,0,0,0,neg
2013-05-07,Debeli_rtic,integrated,'hose sampler',200,0,0,8200,0,0,0,0,0,neg
2013-05-15,Strunjan,integrated,'hose sampler',600,70,10,3200,0,0,10,30,0,neg
2013-05-15,Seca,integrated,'hose sampler',170,50,0,3500,10,0,20,10,0,neg
2013-05-15,Debeli_rtic,integrated,'hose sampler',180,30,30,4000,0,0,10,0,0,neg
2013-05-21,Strunjan,integrated,'hose sampler',230,70,0,2400,0,0,30,20,0,neg
2013-05-21,Seca,integrated,'hose sampler',110,110,10,1600,0,0,50,10,0,neg
2013-05-21,Debeli_rtic,integrated,'hose sampler',110,90,20,2400,0,0,30,40,0,neg
2013-06-04,Strunjan,integrated,'hose sampler',130,60,40,2700,0,0,20,20,0,neg
2013-06-04,Seca,integrated,'hose sampler',?,?,?,?,?,?,?,?,?,neg
2013-06-04,Debeli_rtic,integrated,'hose sampler',100,50,20,4100,10,0,30,0,0,neg
2013-06-18,Strunjan,integrated,'hose sampler',385,120,10,1875,40,0,0,40,0,neg
2013-06-18,Seca,integrated,'hose sampler',110,100,200,6400,0,0,10,60,0,neg
2013-06-18,Debeli_rtic,integrated,'hose sampler',130,70,40,1400,0,0,20,40,0,neg
2013-06-26,Strunjan,integrated,'hose sampler',80,160,40,600,0,0,10,90,0,neg
2013-06-26,Seca,integrated,'hose sampler',60,40,30,2300,0,0,0,10,0,neg
2013-06-26,Debeli_rtic,integrated,'hose sampler',70,20,10,300,0,0,10,0,0,neg
2013-07-10,Strunjan,integrated,'hose sampler',70,30,50,900,20,0,10,0,0,neg
2013-07-10,Seca,integrated,'hose sampler',20,40,20,400,0,0,0,20,0,neg
2013-07-10,Debeli_rtic,integrated,'hose sampler',390,120,20,1200,20,0,20,0,0,neg
2013-07-17,Strunjan,integrated,'hose sampler',0,90,10,800,0,0,60,0,0,neg
2013-07-17,Seca,integrated,'hose sampler',10,100,10,1600,0,0,50,20,0,neg
2013-07-17,Debeli_rtic,integrated,'hose sampler',10,120,0,1000,0,0,50,20,0,neg
2013-07-31,Strunjan,integrated,'hose sampler',0,50,10,1000,0,0,0,40,0,neg
2013-07-31,Seca,integrated,'hose sampler',0,50,0,1700,0,0,10,40,0,neg
2013-07-31,Debeli_rtic,integrated,'hose sampler',0,100,30,0,0,10,20,70,0,neg
2013-08-08,Strunjan,integrated,'hose sampler',0,40,0,2200,0,0,0,40,0,neg
2013-08-08,Seca,integrated,'hose sampler',0,40,0,4000,0,0,20,20,0,neg
2013-08-08,Debeli_rtic,integrated,'hose sampler',130,50,10,2100,0,10,20,20,0,neg
2013-08-26,Strunjan,integrated,'hose sampler',20,30,0,4400,10,0,0,20,0,neg
2013-08-26,Seca,integrated,'hose sampler',10,30,0,4200,0,0,30,0,0,neg
2013-08-26,Debeli_rtic,integrated,'hose sampler',40,40,60,11100,0,20,20,0,0,neg
2013-09-04,Strunjan,integrated,'hose sampler',0,80,10,27700,20,0,20,20,0,neg
2013-09-04,Seca,integrated,'hose sampler',0,90,10,28900,0,40,20,10,0,neg
2013-09-04,Debeli_rtic,integrated,'hose sampler',60,70,0,11500,10,30,10,10,0,neg
2013-09-18,Strunjan,integrated,'hose sampler',40,20,10,3800,10,0,10,0,0,neg
2013-09-18,Seca,integrated,'hose sampler',0,80,0,6400,20,0,10,50,0,neg
2013-09-18,Debeli_rtic,integrated,'hose sampler',0,50,0,2800,40,0,10,0,0,neg
2013-09-25,Strunjan,integrated,'hose sampler',10,110,10,85800,30,60,10,0,0,neg
2013-09-25,Seca,integrated,'hose sampler',0,50,10,67200,40,10,0,0,0,neg
2013-09-25,Debeli_rtic,integrated,'hose sampler',10,60,0,31800,20,20,0,10,0,neg
2013-10-09,Strunjan,integrated,'hose sampler',10,10,10,227400,0,0,0,0,0,neg
2013-10-09,Seca,integrated,'hose sampler',20,50,20,224800,0,30,20,0,0,neg
2013-10-09,Debeli_rtic,integrated,'hose sampler',0,70,10,164000,0,30,0,20,0,poz
2013-10-14,Strunjan,integrated,'hose sampler',0,40,50,163200,0,30,10,0,0,neg
2013-10-14,Seca,integrated,'hose sampler',0,10,80,191600,0,10,0,0,0,neg
2013-10-14,Debeli_rtic,integrated,'hose sampler',0,100,20,207200,10,10,0,10,0,neg
2013-10-30,Strunjan,integrated,'hose sampler',10,220,10,1800,110,60,30,0,0,poz
2013-10-30,Seca,integrated,'hose sampler',40,250,30,8900,90,60,80,0,0,neg
2013-10-30,Debeli_rtic,integrated,'hose sampler',20,150,60,800,50,50,10,10,0,poz
2013-11-18,Strunjan,integrated,'hose sampler',10,20,0,9600,0,10,10,0,0,neg
2013-11-18,Seca,integrated,'hose sampler',0,10,0,14250,0,0,10,0,0,neg
2013-11-18,Debeli_rtic,integrated,'hose sampler',0,0,0,15250,0,0,0,0,0,neg
2013-11-28,Strunjan,integrated,'hose sampler',0,10,0,9200,0,0,0,0,0,neg
2013-11-28,Seca,integrated,'hose sampler',0,0,0,13600,0,0,0,0,0,neg
2013-11-28,Debeli_rtic,integrated,'hose sampler',0,20,0,5400,0,0,10,0,0,?
2013-12-12,Strunjan,integrated,'hose sampler',0,40,0,0,0,0,20,0,10,neg
2013-12-12,Seca,integrated,'hose sampler',0,10,0,600,0,0,0,0,10,neg
2013-12-12,Debeli_rtic,integrated,'hose sampler',0,10,0,600,10,0,0,0,0,?
2014-01-16,Strunjan,integrated,'hose sampler',10,0,0,0,0,0,0,0,0,?
2014-01-16,Seca,integrated,'hose sampler',20,0,0,0,0,0,0,0,0,?
2014-01-16,Debeli_rtic,integrated,'hose sampler',40,10,0,0,0,0,10,0,0,?
2014-02-18,Strunjan,integrated,'hose sampler',0,50,0,400,20,0,10,0,0,neg
2014-02-18,Seca,integrated,'hose sampler',0,70,0,400,0,0,0,0,0,neg
2014-02-18,Debeli_rtic,integrated,'hose sampler',0,30,0,750,0,0,0,0,0,neg
2014-03-18,Strunjan,integrated,'hose sampler',120,20,10,19400,0,0,0,0,10,neg
2014-03-18,Seca,integrated,'hose sampler',70,30,10,13300,10,0,0,0,10,neg
2014-03-18,Debeli_rtic,integrated,'hose sampler',20,30,40,31500,0,0,0,0,0,neg
2014-04-01,Strunjan,integrated,'hose sampler',60,30,120,4600,10,0,0,0,0,neg
2014-04-01,Seca,integrated,'hose sampler',90,10,20,6200,0,0,0,0,0,neg
2014-04-01,Debeli_rtic,integrated,'hose sampler',60,60,60,7000,30,0,10,0,0,neg
2014-04-22,Strunjan,integrated,'hose sampler',50,40,40,1200,0,0,0,40,0,neg
2014-04-22,Seca,integrated,'hose sampler',10,40,10,1600,0,0,0,30,0,neg
2014-04-22,Debeli_rtic,integrated,'hose sampler',20,10,10,1800,10,0,0,0,0,neg
2014-04-30,Strunjan,integrated,'hose sampler',190,40,0,1800,0,0,30,0,0,neg
2014-04-30,Seca,integrated,'hose sampler',20,20,0,2000,0,0,10,0,0,neg
2014-04-30,Debeli_rtic,integrated,'hose sampler',30,50,0,2375,0,0,10,10,0,neg
2014-05-15,Strunjan,integrated,'hose sampler',620,170,90,2400,20,10,10,120,0,neg
2014-05-15,Seca,integrated,'hose sampler',480,90,190,2800,0,20,0,70,0,neg
2014-05-15,Debeli_rtic,integrated,'hose sampler',600,60,60,8600,10,0,10,40,0,neg
2014-05-28,Strunjan,integrated,'hose sampler',520,210,200,100,0,0,0,190,0,neg
2014-05-28,Seca,integrated,'hose sampler',1455,80,120,0,0,0,20,60,0,neg
2014-05-28,Debeli_rtic,integrated,'hose sampler',1100,140,40,200,0,0,10,120,0,neg
2014-06-10,Strunjan,integrated,'hose sampler',445,40,20,125,0,10,10,20,0,neg
2014-06-10,Seca,integrated,'hose sampler',335,20,40,250,0,0,10,0,0,neg
2014-06-10,Debeli_rtic,integrated,'hose sampler',660,20,70,0,0,10,10,0,0,neg
2014-06-23,Strunjan,integrated,'hose sampler',10,20,110,0,0,0,0,20,0,neg
2014-06-23,Seca,integrated,'hose sampler',135,160,420,0,10,0,10,140,0,neg
2014-06-23,Debeli_rtic,integrated,'hose sampler',30,30,90,0,0,0,10,10,0,neg
2014-07-07,Strunjan,integrated,'hose sampler',30,170,40,3900,10,30,30,90,0,neg
2014-07-07,Seca,integrated,'hose sampler',10,480,180,300,20,40,20,370,0,neg
2014-07-07,Debeli_rtic,integrated,'hose sampler',30,120,30,1500,20,10,10,70,0,neg
2014-07-15,Strunjan,integrated,'hose sampler',20,110,0,0,40,10,0,60,0,neg
2014-07-15,Seca,integrated,'hose sampler',0,150,40,22000,20,0,10,100,0,neg
2014-07-15,Debeli_rtic,integrated,'hose sampler',20,100,50,2500,0,30,30,40,0,neg
2014-07-22,Strunjan,integrated,'hose sampler',0,60,0,77125,20,0,0,30,0,neg
2014-07-22,Seca,integrated,'hose sampler',0,40,10,92750,0,0,10,30,0,neg
2014-07-22,Debeli_rtic,integrated,'hose sampler',10,130,10,500,10,50,30,30,0,neg
2014-08-06,Strunjan,integrated,'hose sampler',10,60,10,2200,0,10,20,30,0,neg
2014-08-06,Seca,integrated,'hose sampler',0,30,20,5600,0,0,10,20,0,neg
2014-08-06,Debeli_rtic,integrated,'hose sampler',40,80,100,5300,0,0,40,40,0,neg
2014-08-20,Strunjan,integrated,'hose sampler',0,50,0,5100,0,0,10,40,0,neg
2014-08-20,Seca,integrated,'hose sampler',0,80,0,4700,0,0,40,40,0,neg
2014-08-20,Debeli_rtic,integrated,'hose sampler',40,70,20,10000,0,0,0,70,0,neg
2014-09-08,Strunjan,integrated,'hose sampler',10,280,20,32875,40,150,10,0,80,neg
2014-09-08,Seca,integrated,'hose sampler',0,40,0,31125,0,30,0,0,10,neg
2014-09-08,Debeli_rtic,integrated,'hose sampler',0,170,60,29500,0,70,0,0,100,neg
2014-09-17,Strunjan,integrated,'hose sampler',20,120,30,46250,10,60,0,0,40,neg
2014-09-17,Seca,integrated,'hose sampler',90,80,250,50933,20,40,10,0,10,neg
2014-09-17,Debeli_rtic,integrated,'hose sampler',100,60,590,37067,0,40,10,10,0,neg
2014-09-23,Strunjan,integrated,'hose sampler',20,60,0,42267,20,10,20,0,0,neg
2014-09-23,Seca,integrated,'hose sampler',30,20,40,37600,10,0,0,0,10,neg
2014-09-23,Debeli_rtic,integrated,'hose sampler',20,50,10,43067,10,0,20,0,0,neg
2014-09-30,Strunjan,integrated,'hose sampler',0,120,0,39600,10,0,0,10,50,neg
2014-09-30,Seca,integrated,'hose sampler',30,60,0,57600,0,10,0,0,0,neg
2014-09-30,Debeli_rtic,integrated,'hose sampler',40,100,0,298800,10,20,30,0,10,neg
2014-10-07,Strunjan,integrated,'hose sampler',0,10,0,33500,0,0,0,10,0,neg
2014-10-07,Seca,integrated,'hose sampler',10,30,0,29400,0,0,20,10,0,neg
2014-10-07,Debeli_rtic,integrated,'hose sampler',20,40,0,86800,0,0,10,0,20,neg
2014-10-23,Strunjan,integrated,'hose sampler',0,200,0,2375,100,40,40,0,10,neg
2014-10-23,Seca,integrated,'hose sampler',0,40,0,3625,0,10,20,0,10,neg
2014-10-23,Debeli_rtic,integrated,'hose sampler',10,170,0,300,50,10,70,10,10,neg
2014-10-30,Strunjan,integrated,'hose sampler',0,30,20,9400,0,10,10,0,0,neg
2014-10-30,Seca,integrated,'hose sampler',10,80,0,31700,0,20,50,0,0,neg
2014-10-30,Debeli_rtic,integrated,'hose sampler',10,110,0,24400,20,20,20,0,40,neg
2014-11-13,Strunjan,integrated,'hose sampler',30,20,10,18300,0,0,20,0,0,neg
2014-11-13,Seca,integrated,'hose sampler',0,10,0,13900,0,0,10,0,0,neg
2014-11-13,Debeli_rtic,integrated,'hose sampler',10,50,0,13000,0,0,30,0,0,neg
2014-11-27,Strunjan,integrated,'hose sampler',10,70,0,2500,50,0,20,0,0,?
2014-11-27,Seca,integrated,'hose sampler',0,70,0,2000,0,10,30,10,0,neg
2014-11-27,Debeli_rtic,integrated,'hose sampler',0,70,0,1500,10,10,10,0,20,?
2014-12-11,Strunjan,integrated,'hose sampler',0,10,0,4500,0,0,10,0,0,neg
2014-12-11,Seca,integrated,'hose sampler',0,10,0,22500,0,0,0,0,0,neg
2014-12-11,Debeli_rtic,integrated,'hose sampler',0,10,0,2250,0,0,10,0,0,neg
2015-01-14,Strunjan,integrated,'hose sampler',0,10,0,1000,0,0,10,0,0,?
2015-01-14,Seca,integrated,'hose sampler',20,0,0,700,0,0,0,0,0,?
2015-01-14,Debeli_rtic,integrated,'hose sampler',10,0,0,0,0,0,0,0,0,?
2015-02-19,Strunjan,integrated,'hose sampler',0,0,0,200,0,0,0,0,0,?
2015-02-19,Seca,integrated,'hose sampler',10,0,0,0,0,0,0,0,0,?
2015-02-19,Debeli_rtic,integrated,'hose sampler',0,0,0,0,0,0,0,0,0,?
2015-03-18,Strunjan,integrated,'hose sampler',0,10,0,0,0,0,10,0,0,neg
2015-03-18,Seca,integrated,'hose sampler',0,0,0,0,0,0,0,0,0,neg
2015-03-18,Debeli_rtic,integrated,'hose sampler',0,20,0,500,0,0,20,0,0,neg
2015-04-02,Strunjan,integrated,'hose sampler',20,20,30,0,0,0,10,10,0,neg
2015-04-02,Seca,integrated,'hose sampler',0,10,20,0,0,0,0,10,0,neg
2015-04-02,Debeli_rtic,integrated,'hose sampler',20,0,10,0,0,0,0,0,0,neg
2015-04-15,Strunjan,integrated,'hose sampler',220,10,20,375,0,0,10,0,0,neg
2015-04-15,Seca,integrated,'hose sampler',80,0,30,0,0,0,0,0,0,neg
2015-04-15,Debeli_rtic,integrated,'hose sampler',150,40,20,1750,0,0,30,0,0,neg
2015-04-29,Strunjan,integrated,'hose sampler',1520,80,140,900,10,0,10,40,0,neg
2015-04-29,Seca,integrated,'hose sampler',470,50,60,600,0,0,20,30,0,neg
